scenario_id,num__guest_count,num__room_length_m,num__room_width_m,num__room_area_m2,num__budget_pkr,num__budget_per_guest_pkr,num__space_per_guest_m2,num__budget_per_area_pkr,cat__event_type__anniversary,cat__event_type__baby_shower,cat__event_type__birthday,cat__event_type__graduation,cat__event_type__wedding,cat__event_type__unknown,cat__venue_type__hall,cat__venue_type__home,cat__venue_type__outdoor,cat__venue_type__restaurant,cat__venue_type__unknown,cat__age_group__adult,cat__age_group__child,cat__age_group__mixed,cat__age_group__teenager,cat__age_group__unknown,cat__time_of_day__day,cat__time_of_day__night,cat__time_of_day__unknown,cat__preferred_color__blue,cat__preferred_color__gold,cat__preferred_color__green,cat__preferred_color__mixed,cat__preferred_color__pink,cat__preferred_color__purple,cat__preferred_color__red,cat__preferred_color__white,cat__preferred_color__unknown,cat__preferred_style__colourful,cat__preferred_style__elegant,cat__preferred_style__minimal,cat__preferred_style__rustic,cat__preferred_style__traditional,cat__preferred_style__unknown,target__theme,target__cake,target__decor,target__layout
BSAR0029,-0.385478010809,-0.409024836946,-0.486255075694,-0.517361005232,-0.197100509869,0.041258560727,-0.772574938046,0.494491858625,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,4,1,0
BSAR0031,-0.220588626173,0.377785334019,-0.175714314208,-0.0850312217247,-0.197100509869,-0.198066386981,0.0752820865355,-0.283697306342,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,4,0
BSAR0032,-0.913124041646,-1.23836528742,-1.07628252252,-0.936906843527,-0.807467257502,-0.407440396723,-0.188147256998,-0.429169572232,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2
BSAR0034,1.67563929715,0.951944107426,1.74963840701,1.31422969049,0.259858552529,-0.746225062959,-0.800247040732,-0.660658804822,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,3
BSAR0036,-0.336011195418,-0.664206514016,-0.393092847248,-0.576632023938,1.07585687824,2.07905256648,-1.12493514153,4.30071747717,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4,2,1
BSAR0037,1.75808398946,1.95140567595,2.52599031072,2.66467917553,1.99956698295,0.0774257311009,0.457914603766,-0.136283940499,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1
BSAR0038,-0.847168287791,-1.25963042718,-1.01417437022,-0.928771605665,-0.771563331171,-0.44304245506,-0.730742219824,-0.243574927103,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,2
BSAR0039,-0.781212533937,-0.791797352551,-0.610471380289,-0.688201000327,-0.794411284291,-0.670782606008,0.540135759772,-0.90451096855,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,2
BSAR0040,0.587369358546,0.186399076217,0.973286503292,0.379839513229,1.51323198082,0.640277320044,-0.74023204942,1.34447757144,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3,2,1
BSAR0041,-0.632812087764,-0.64294137426,-0.268876542654,-0.527820596768,-0.657323565571,-0.50718267127,0.330332374146,-0.695298679068,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0
BSAR0042,0.0267454507818,0.973209247182,0.290096828022,0.440272708773,-0.396204101343,-0.669087269896,0.623789890077,-0.917119766558,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,4,3
BSAR0043,-0.7977014724,-0.430289976702,-0.889958065626,-0.670768347766,-0.00778889830424,2.19574820214,0.83223271476,1.67843571907,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
BSAR0045,-0.913124041646,-1.23836528742,-0.921012141775,-0.903203715243,-0.706283465114,0.107659225085,0.161525052378,0.0182078926864,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,4,2
BSAR0048,-0.171121810782,-0.2389037189,-0.268876542654,-0.370926723721,-0.451691987492,-0.610315618039,-0.905967331475,-0.409196992227,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,4,0,0
BSAR0051,-0.4349448262,-0.196373439388,-0.0204439334645,-0.254709039983,0.563409929694,1.56451805671,0.405561724064,1.40168642673,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4,2,1
BSAR0052,-0.0227213646091,0.27145963524,0.56958351336,0.234567408556,-0.242796416109,-0.452084247653,0.282611189622,-0.625590571659,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,4,3
BSAR0053,-0.599834210837,-0.64294137426,-0.858903989478,-0.720741951774,-0.611627659331,-0.445302903208,-0.821844583952,-0.199106121644,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,4,0,0
BSAR0054,-0.665789964691,-0.196373439388,-0.610471380289,-0.492955291646,-0.53002782676,-0.108778685121,0.755365095026,-0.415082900478,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0
BSAR0056,-0.7977014724,-0.749267073039,-0.268876542654,-0.569658962914,-0.481067927217,0.488544738085,1.57528637218,-0.143400589435,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,1,2
BSAR0057,-0.583345272373,-0.13257802012,0.196934599576,-0.13616700257,-0.454955980794,-0.103975232805,1.89522187054,-0.665684521305,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,1,4,0
BSAR0058,-0.946101918573,-1.47228182474,-1.29366105556,-1.03452969787,-0.787883297685,-0.165855000867,-0.908391829875,0.285369811513,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
BSAR0059,1.64266142022,0.951944107426,1.90490878775,1.40836601431,2.02241493607,0.148064735737,-0.673538409789,0.570659280137,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,1
BSAR0060,-0.896635103182,-0.961918470597,-0.827849913329,-0.802094330391,-0.791147290988,-0.382575467091,0.954651516558,-0.713286470732,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,3,2
BSAR0061,2.56604197418,0.803088129135,1.15961096018,0.862142900743,1.96039906331,-0.248643914301,-1.76463418115,1.07583861788,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,1,3
BSAR0062,0.274079527736,0.824353268891,0.880124274846,0.712222088721,1.59156782009,1.14605259324,0.485320797984,0.921673066809,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,4,2,1
BSAR0063,2.31870789723,1.82381483741,3.1470718337,3.02379181828,2.74049346269,0.1474996237,0.140183549928,0.07144680935,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,1,1
BSAR0065,0.142168020027,0.122603656949,-0.268876542654,-0.231465503235,-0.321132255378,-0.649308348598,-1.18625404047,-0.327188184754,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,3,3
BSAR0067,-0.913124041646,-0.855592771818,-0.424146923397,-0.65566004888,-0.673643532085,0.274084720009,2.72980787642,-0.55305156223,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,1,2
BSAR0068,-0.847168287791,-0.813062492306,-0.952066217924,-0.796283446204,-0.288492322349,1.54812980763,0.382008084891,1.40354957334,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,2,1
BSAR0070,0.142168020027,-0.0900477406088,-0.299930618802,-0.326764003901,-0.412524067857,-0.747072731015,-1.39376498098,-0.385042939791,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,4,0,3
BSAR0071,0.208123773882,1.2071257845,0.7869620464,0.877251199629,0.171730733352,-0.181395581887,1.01038472755,-0.547340977505,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,4,1,3
BSAR0073,-0.187610749246,0.313989914752,0.56958351336,0.257810945303,-0.516971853549,-0.690561527306,0.952784664834,-0.987758298409,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,3,0
BSAR0074,-0.830679349328,-0.834327632062,-0.330984694951,-0.620794743759,-0.88580309677,-0.934972483348,1.61721416477,-1.25733105564,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,2
BSAR0075,-0.9790797955,-0.749267073039,-0.703633608735,-0.703309299213,-0.797675277594,-0.045768692985,3.96803740697,-0.896732955515,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,4,2
BSAR0076,2.33519683569,2.18532221326,1.37698949322,1.92437253011,1.20968060366,-0.478927069415,-0.782466225626,-0.270030781576,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,4,1
BSAR0078,-0.6163231493,-0.983183610353,-0.889958065626,-0.825337867138,-0.696491485205,-0.628681759244,-1.27540421108,-0.236106707958,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
BSAR0080,-0.0721881800001,-0.409024836946,-0.0825520857618,-0.368602370046,0.0183230481185,-0.0791103031733,-1.11960194318,0.607718621315,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,0
BSAR0082,-0.880146164719,-0.961918470597,-0.889958065626,-0.819526982951,-0.797675277594,-0.464234156451,0.563870323058,-0.706381555804,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2
BSAR0083,-0.814190410864,-1.08950930913,-0.858903989478,-0.847419227049,-0.800939270896,-0.634332879615,-0.338605956835,-0.659774075175,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,3,2
BSAR0084,-0.7977014724,-0.855592771818,-1.01417437022,-0.825337867138,-0.637739605754,-0.0765672990064,-0.30369988797,0.0298268346614,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,2
BSAR0085,-0.550367395446,-0.621676234504,-0.206768390356,-0.499928352671,0.250066572621,1.39611466965,-0.0211949607442,1.58695103229,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,2,1
BSAR0086,0.702791927791,0.6754972906,0.662745741806,0.503030257991,2.30964634672,1.11751443537,-0.712917844233,2.00450855113,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,3,2,1
BSAR0087,-0.336011195418,-0.153843159876,-0.486255075694,-0.427873388753,-0.533291820063,-0.599861045353,-0.620368201745,-0.516562505271,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,3,0
BSAR0088,1.24692689709,1.9726708157,2.02912509235,2.29278258756,1.41857617504,0.041258560727,0.82184519858,-0.295591204081,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,1,3
BSAR0089,-0.781212533937,-0.323964277923,-0.3620387711,-0.439495157127,-0.549611786577,0.176885449629,2.29476729289,-0.539550249143,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,4,2
BSAR0091,-0.830679349328,-1.23836528742,-0.858903989478,-0.889257593194,-0.624683632543,0.0926837561023,-0.535079187775,0.390661018982,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2
BSAR0092,0.438968912373,0.845618408647,0.227988675725,0.341487677595,1.46100808798,0.777599545057,-0.567172066047,1.3528537801,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,2,2,1
BSAR0093,-0.830679349328,-0.791797352551,-0.299930618802,-0.595226853336,-0.722603431628,-0.292722653194,1.82219448406,-0.793089738888,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,4,2
BSAR0094,0.224612712346,1.24965606401,0.476421284914,0.697113789835,-0.281964335743,-0.651851352765,0.589712395135,-0.894808258598,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,3
BSAR0095,-1.02854661089,-1.1533047284,-1.01417437022,-0.902041538406,-0.435372020977,3.48844198698,2.67193108038,1.51242629974,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1
BSAR0096,0.274079527736,0.101338517193,0.227988675725,-0.0129762578069,-0.412524067857,-0.803301378706,-0.951844586698,-0.693031164314,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,4,3,3
BSAR0097,-0.583345272373,-0.153843159876,-0.144660238059,-0.28724999143,-0.738923398142,-0.768264432406,1.17502074871,-1.08319010412,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,1,3,0
BSAR0098,1.77457292793,0.93067896767,0.880124274846,0.774979637939,0.305554458769,-0.745094838885,-1.41514873034,-0.368215409885,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,0,3
BSAR0099,0.1091901431,0.165133936461,-0.393092847248,-0.272141692544,0.139090800324,-0.126862270308,-1.22113817357,0.625656190691,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3
BSAR0100,-0.352500133882,-0.0475174610972,-0.175714314208,-0.257033393658,0.537297983271,1.23251473491,0.0248715061851,1.35845289659,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,2,1
BSAR0101,0.389502096982,0.6754972906,1.12855688404,0.762195692728,-0.308076282166,-0.750463403238,0.294159376624,-0.942270385269,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,4,3
BSAR0103,0.636836173937,1.0582698062,0.973286503292,0.908629974238,-0.272172355835,-0.80640949491,0.0282389624109,-0.954920961775,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,1
BSAR0104,2.84635392806,2.90833696496,2.89863922451,3.86055914119,5.97837481912,1.09293206175,0.280772906793,1.00575707387,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,2,1
BSAR0105,-0.7977014724,-0.302699138167,-0.796795837181,-0.599875560686,0.0117950615129,2.26638720677,1.35322435962,1.37697898731,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1
BSAR0106,0.1091901431,-0.00498718158559,0.693799817954,0.140431084728,0.299026472164,0.0483224611907,-0.300024080557,0.184428415459,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,4,1,3
BSAR0107,0.241101650809,-0.217638579144,0.290096828022,-0.139653533082,-0.229740442898,-0.608337725909,-1.15248333652,-0.275121467887,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,4,0,3
BSAR0108,2.25275214337,1.07953494596,2.09123324464,1.62453090607,1.58830382679,-0.300916777732,-0.972991688075,0.119571928531,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,1,1
BSAR0109,1.36234946634,1.44104232181,0.693799817954,0.946981809872,2.53812587792,0.602697369577,-0.900016289947,1.47416400148,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1
BSAR0110,0.999592820137,0.824353268891,1.22171911248,0.910954327913,0.184786706564,-0.60240404952,-0.535009132983,-0.552189356135,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,4,3
BSAR0113,-0.863657226255,-0.961918470597,-1.01417437022,-0.853230111235,-0.849899170439,-0.735770490273,0.0686810254059,-0.883281598164,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3,2
BSAR0117,-0.929612980109,-1.23836528742,-0.983120294072,-0.917149837292,-0.804203264199,-0.329454935605,0.230103026846,-0.480322866649,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
